employee_id,gender,state,city,education_level,birthdate,hiredate,termdate,department,job_title,salary,performance_rating,full_name,status,age
00-53478750,Female,North Carolina,Greensboro,Bachelor,1988-04-12,2022-04-19,,Finance,Financial Analyst,67208.0,Good,Ronald Zhang,Active,38
00-53496580,Male,New York,New York City,PhD,1993-01-25,2022-01-17,,Sales,Sales Consultant,91069.0,Excellent,Kathryn Weaver,Active,33
00-53496826,Female,New York,Rochester,Bachelor,1998-10-18,2020-04-28,,Sales,Sales Representative,55758.0,Excellent,Cynthia Miller,Active,28
00-53508602,Male,New York,Rochester,High School,1963-06-30,2023-04-07,,Operations,Inventory Specialist,64813.0,Needs Improvement,Kevin Camacho,Active,63
00-53514076,Male,Michigan,Warren,Bachelor,2000-02-05,2022-09-26,,Sales,Sales Representative,67876.0,Satisfactory,Tara Reyes,Active,26
00-53529174,Male,New York,Rochester,PhD,1995-01-12,2022-06-04,,Sales,Sales Consultant,65357.0,Good,Matthew Miller,Active,31
00-53536830,Female,New York,New York City,Bachelor,1985-07-08,2017-12-22,2018-06-19,Operations,Logistics Coordinator,57243.0,Satisfactory,Thomas Pearson,Terminated,41
00-53544301,Female,New York,New York City,Bachelor,1995-09-22,2023-02-01,2023-07-31,Operations,Logistics Coordinator,55550.0,Excellent,Karen Marks,Terminated,31
00-53546572,Female,New York,Rochester,Master,1988-04-23,2015-08-18,,IT,Software Developer,95920.0,Good,Todd Crosby,Active,38
00-53560692,Male,New York,New York City,Master,1963-11-08,2016-10-23,,Operations,Operations Analyst,82668.0,Satisfactory,Daniel Torres,Active,63
00-53588695,Male,New York,New York City,Bachelor,1989-04-11,2019-11-18,,Customer Service,Support Specialist,64247.0,Good,Mckenzie Roth,Active,37
00-53602595,Female,North Carolina,Raleigh,Bachelor,1981-10-04,2017-02-25,,Sales,Sales Representative,63015.0,Excellent,Patrick Merritt,Active,45
00-53605688,Male,New York,Rochester,High School,1987-02-15,2022-11-15,,Operations,Inventory Specialist,62371.0,Excellent,Catherine Smith,Active,39
00-53632879,Male,Michigan,Grand Rapids,Bachelor,1986-11-01,2022-12-04,,Operations,Inventory Specialist,63333.0,Satisfactory,Lisa Garcia,Active,40
00-53634520,Female,Ohio,Cincinnati,Bachelor,2001-04-28,2022-02-21,,Finance,Accounts Payable Specialist,59867.0,Good,Darren Martin,Active,25
00-53639158,Female,New York,New York City,Bachelor,1992-04-29,2023-07-30,,Operations,Operations Analyst,69255.0,Good,Sarah Johnson,Active,34
00-53647781,Male,Pennsylvania,Philadelphia,Master,1975-10-07,2023-09-15,,Sales,Sales Specialist,68730.0,Excellent,Sarah Gilbert,Active,51
00-53679044,Female,Pennsylvania,Philadelphia,Bachelor,1991-02-16,2017-07-14,,IT,Software Developer,99452.0,Needs Improvement,Selena Wallace,Active,35
00-53758806,Male,New York,New York City,Master,1976-12-16,2020-09-04,,Sales,Sales Consultant,90209.0,Needs Improvement,John Christensen,Active,50
00-53775151,Male,New York,New York City,High School,1981-07-01,2017-01-24,,Operations,Inventory Specialist,60626.0,Satisfactory,Dana Foster,Active,45
00-53781905,Male,New York,Rochester,Bachelor,1970-08-28,2022-09-28,,Operations,Operations Analyst,63079.0,Good,Sandra Tanner,Active,56
00-53805532,Male,New York,New York City,High School,1986-02-26,2015-08-15,2016-02-11,Marketing,Content Creator,67403.0,Needs Improvement,Joseph Rivera,Terminated,40
00-53814159,Female,New York,Buffalo,Bachelor,1993-02-09,2024-07-21,,Customer Service,Customer Service Representative,56680.0,Good,Robin Phillips,Active,33
00-53833963,Female,New York,New York City,Bachelor,1998-05-10,2018-04-26,,Operations,Logistics Coordinator,62434.0,Good,Troy Williams,Active,28
00-53838097,Female,New York,Buffalo,Bachelor,2000-05-23,2020-03-28,,Operations,Inventory Specialist,58165.0,Excellent,Travis Shelton,Active,26
00-53839745,Male,New York,Buffalo,High School,1970-08-29,2020-09-04,,Operations,Inventory Specialist,63935.0,Good,Sandra Atkins,Active,56
00-53844504,Male,New York,Buffalo,Bachelor,2003-05-12,2024-06-27,,Customer Service,Help Desk Technician,73435.0,Good,Michelle Bradshaw,Active,23
00-53851498,Male,New York,New York City,Bachelor,1981-07-20,2022-04-05,2022-10-02,Operations,Logistics Coordinator,67506.0,Satisfactory,Mary Baird,Terminated,45
00-53855682,Male,New York,New York City,High School,1987-11-01,2019-06-17,2020-01-18,IT,IT Support Specialist,61785.0,Needs Improvement,Michelle Alexander,Terminated,39
00-53866598,Female,New York,New York City,PhD,1981-11-18,2020-08-23,,Sales,Sales Consultant,86094.0,Excellent,Stacey Robinson,Active,45
00-53883276,Female,New York,New York City,Master,1987-03-22,2017-01-28,,Operations,Operations Manager,111664.0,Excellent,Elizabeth Taylor,Active,39
00-53900976,Female,New York,Rochester,Bachelor,2000-06-23,2024-04-26,,Operations,Inventory Specialist,52293.0,Good,Bridget George,Active,26
00-53904207,Male,New York,Buffalo,High School,1971-02-04,2023-07-19,,Customer Service,Support Specialist,64294.0,Needs Improvement,Julie Simpson,Active,55
00-53908184,Male,New York,Rochester,Bachelor,2004-05-11,2018-07-13,,Operations,Inventory Specialist,59287.0,Good,Samantha Sanchez,Active,22
00-53931390,Male,New York,New York City,Bachelor,1994-09-11,2021-10-08,,Operations,Inventory Specialist,69168.0,Good,Taylor Brown,Active,32
00-53937353,Male,New York,Buffalo,Bachelor,1971-11-04,2019-02-15,,IT,IT Support Specialist,63212.0,Needs Improvement,Christian Gaines,Active,55
00-53947691,Male,New York,New York City,High School,1967-12-09,2018-07-27,2019-01-23,Customer Service,Support Specialist,62053.0,Needs Improvement,Mary Porter,Terminated,59
00-53947932,Male,Ohio,Columbus,Bachelor,1968-02-14,2022-11-22,,Sales,Sales Representative,77749.0,Satisfactory,Sheila Weeks,Active,58
00-53961638,Male,New York,New York City,Bachelor,1997-10-25,2017-10-27,,Customer Service,Support Specialist,66831.0,Good,Mckenzie Smith,Active,29
00-53962735,Female,Michigan,Grand Rapids,Bachelor,1986-05-26,2019-10-04,,Operations,Logistics Coordinator,61152.0,Excellent,Thomas Nelson,Active,40
00-53967101,Male,New York,Rochester,Master,1977-01-02,2023-02-11,,Sales,Sales Consultant,90874.0,Good,Kent Price,Active,49
00-53976954,Male,New York,New York City,PhD,1967-03-29,2018-04-22,,Finance,Financial Analyst,74003.0,Needs Improvement,Richard Atkinson,Active,59
00-53990376,Female,Michigan,Detroit,Bachelor,1963-10-21,2017-08-01,,Finance,Accountant,80915.0,Good,Scott Williams,Active,63
00-53995738,Female,New York,New York City,Bachelor,1969-11-27,2023-07-13,,Customer Service,Support Specialist,55855.0,Good,Hannah Leonard,Active,57
00-54007398,Male,New York,Rochester,Master,1998-03-04,2017-02-03,,Sales,Sales Specialist,57578.0,Good,Thomas Smith,Active,28
00-54035727,Male,New York,Buffalo,Bachelor,1986-11-17,2015-08-18,,Sales,Sales Representative,62702.0,Good,Alyssa Santana,Active,40
00-54041845,Male,Michigan,Warren,Bachelor,2002-12-06,2015-08-05,,Sales,Sales Specialist,68004.0,Good,Benjamin Cervantes,Active,24
00-54087376,Male,New York,New York City,High School,1966-12-25,2023-04-22,2023-10-19,Marketing,Content Creator,64366.0,Needs Improvement,Miranda Griffith,Terminated,60
00-54099326,Male,Ohio,Cleveland,High School,1992-03-02,2017-07-29,2018-01-25,Customer Service,Customer Service Representative,61836.0,Needs Improvement,Richard Nelson,Terminated,34
00-54102252,Female,New York,New York City,PhD,1980-07-30,2017-05-26,,Sales,Sales Consultant,101939.0,Good,Ann Monroe,Active,46
00-54124348,Female,Pennsylvania,Allentown,High School,1984-02-08,2020-10-24,,Operations,Inventory Specialist,61162.0,Satisfactory,Timothy Davis,Active,42
00-54130655,Female,New York,New York City,Bachelor,1986-03-28,2023-01-28,,Customer Service,Customer Service Representative,55906.0,Good,Beverly Warner,Active,40
00-54140102,Female,New York,Buffalo,Bachelor,1983-03-14,2017-06-08,,Operations,Operations Analyst,71899.0,Satisfactory,Jordan Barrera,Active,43
00-54151097,Female,New York,Rochester,Bachelor,1988-10-30,2022-06-27,,Finance,Accountant,62890.0,Excellent,Kelly Shea,Active,38
00-54190018,Male,New York,New York City,Bachelor,1988-02-10,2017-12-03,,Operations,Logistics Coordinator,62644.0,Good,Richard Johnson,Active,38
00-54201786,Male,New York,Buffalo,High School,1976-10-13,2022-12-28,,Operations,Inventory Specialist,60408.0,Needs Improvement,Michael Crosby,Active,50
00-54230340,Male,New York,New York City,Bachelor,1977-09-12,2019-03-26,2023-02-25,IT,Software Developer,104238.0,Excellent,Jonathan Smith,Terminated,49
00-54249461,Male,New York,New York City,Bachelor,1963-11-04,2016-10-16,,Sales,Sales Representative,75107.0,Satisfactory,Jeffery White,Active,63
00-54269149,Male,New York,Rochester,Bachelor,1984-06-02,2023-09-12,,Finance,Accountant,81899.0,Satisfactory,James Cooper,Active,42
00-54284913,Male,New York,Buffalo,High School,1970-10-28,2019-05-01,,Customer Service,Support Specialist,60946.0,Needs Improvement,John Hogan,Active,56
00-54291158,Male,New York,Buffalo,High School,1980-10-03,2017-02-14,,Operations,Inventory Specialist,57247.0,Needs Improvement,Joshua Kennedy,Active,46
00-54314842,Male,New York,Buffalo,Bachelor,1994-04-17,2019-01-19,,Sales,Sales Representative,78677.0,Good,Cory Miller,Active,32
00-54315034,Female,North Carolina,Raleigh,Bachelor,1974-12-18,2017-01-15,,Operations,Logistics Coordinator,55096.0,Excellent,Kendra Mcdonald,Active,52
00-54318698,Male,Ohio,Cleveland,High School,2002-01-06,2021-08-30,2022-02-26,Customer Service,Customer Service Representative,59676.0,Needs Improvement,Anita Baxter,Terminated,24
00-54322017,Female,New York,New York City,Bachelor,1989-09-13,2022-03-24,,Sales,Sales Representative,71212.0,Good,Jeffrey Mercer,Active,37
00-54325522,Female,Virginia,Richmond,Bachelor,1976-09-03,2020-06-01,,IT,Software Developer,86687.0,Good,Samantha Mills,Active,50
00-54326109,Male,New York,Rochester,Bachelor,1989-06-01,2023-04-12,,Operations,Inventory Specialist,62769.0,Needs Improvement,Yvette Howard,Active,37
00-54331052,Female,New York,Rochester,Master,1995-01-09,2018-09-26,,Operations,Operations Analyst,57987.0,Good,Jake Roth,Active,31
00-54331259,Female,New York,New York City,High School,1983-09-15,2022-08-02,2023-01-29,Customer Service,Support Specialist,65530.0,Needs Improvement,Elizabeth Mckinney,Terminated,43
00-54348094,Female,Michigan,Detroit,High School,1993-06-21,2018-04-25,,Marketing,Content Creator,55506.0,Satisfactory,Lisa Martinez,Active,33
00-54349361,Male,New York,New York City,High School,1993-03-27,2016-07-23,,Operations,Inventory Specialist,63680.0,Needs Improvement,Stacey Martin,Active,33
00-54356545,Male,New York,Rochester,Bachelor,1987-05-18,2019-09-15,,Sales,Sales Consultant,104375.0,Good,Julian Park,Active,39
00-54360949,Female,New York,Rochester,Bachelor,1975-03-24,2023-04-08,,Finance,Accountant,88497.0,Needs Improvement,David Young,Active,51
00-54364861,Female,Pennsylvania,Pittsburgh,Bachelor,1992-07-12,2020-10-02,,Operations,Logistics Coordinator,62283.0,Good,Bryan Woods,Active,34
00-54372866,Female,New York,New York City,High School,1971-02-01,2017-10-14,,Customer Service,Support Specialist,68667.0,Needs Improvement,Amanda Moody,Active,55
00-54373957,Female,New York,New York City,High School,1993-10-11,2017-10-05,,Customer Service,Help Desk Technician,73282.0,Excellent,Kevin Mcmillan,Active,33
00-54375853,Female,New York,New York City,Bachelor,1971-03-13,2015-01-31,,Customer Service,Support Specialist,66218.0,Good,Rebecca Gregory,Active,55
00-54392606,Female,New York,Rochester,Master,2004-01-08,2024-11-21,,IT,Software Developer,96914.0,Satisfactory,Amanda Galloway,Active,22
00-54410181,Male,New York,Buffalo,Bachelor,1999-01-09,2023-06-04,,Operations,Inventory Specialist,64300.0,Satisfactory,William Calderon,Active,27
00-54412731,Male,New York,New York City,High School,1993-01-11,2023-01-06,,Operations,Inventory Specialist,58409.0,Needs Improvement,Jennifer Diaz,Active,33
00-54424679,Female,New York,New York City,Bachelor,1991-07-09,2020-10-19,2021-04-17,Sales,Sales Representative,57557.0,Good,Edward Bennett,Terminated,35
00-54434998,Female,New York,New York City,Bachelor,1963-06-27,2018-10-11,,Marketing,Content Creator,59400.0,Satisfactory,Kim Flores,Active,63
00-54440795,Male,New York,New York City,Bachelor,1998-03-17,2017-09-14,,Operations,Logistics Coordinator,57687.0,Good,Jacob Gonzalez,Active,28
00-54440977,Male,New York,Rochester,Bachelor,1986-02-13,2024-05-27,,Operations,Logistics Coordinator,65871.0,Satisfactory,Joe Reynolds,Active,40
00-54448673,Male,Michigan,Grand Rapids,Master,1960-06-18,2022-03-26,2022-09-22,Sales,Sales Consultant,73654.0,Excellent,Bryan Ferguson,Terminated,66
00-54452330,Female,New York,Rochester,Bachelor,1998-03-07,2019-01-14,,Finance,Accountant,58168.0,Needs Improvement,Courtney Powell,Active,28
00-54458225,Male,New York,New York City,Bachelor,1988-09-11,2022-12-14,2023-06-12,Customer Service,Support Specialist,63925.0,Excellent,Pamela Paul,Terminated,38
00-54462389,Female,New York,New York City,Bachelor,1992-02-24,2020-07-29,2021-01-25,Finance,Accountant,68701.0,Excellent,Justin Hays,Terminated,34
00-54468633,Male,Michigan,Grand Rapids,Bachelor,2000-05-26,2018-02-22,,Operations,Operations Analyst,67236.0,Good,Jesus Harding,Active,26
00-54477708,Female,Pennsylvania,Philadelphia,Bachelor,1990-03-22,2018-12-09,,Sales,Sales Consultant,66553.0,Excellent,John Lambert,Active,36
00-54492673,Female,New York,Rochester,Master,1983-01-07,2016-06-01,,Sales,Sales Specialist,79081.0,Good,Patricia Villegas,Active,43
00-54495054,Male,New York,New York City,Bachelor,1972-02-25,2019-03-25,,Operations,Logistics Coordinator,64310.0,Good,Mary Miller,Active,54
00-54501625,Female,New York,New York City,Bachelor,1962-05-26,2023-05-11,,Sales,Sales Representative,58970.0,Good,Isaac Frazier,Active,64
00-54527579,Male,Michigan,Grand Rapids,Master,2002-05-01,2019-06-16,,Sales,Sales Consultant,91312.0,Good,Heather Stewart,Active,24
00-54542152,Female,New York,Rochester,Bachelor,1966-02-03,2018-04-19,,Sales,Sales Consultant,66525.0,Good,Brian Davis,Active,60
00-54551385,Male,New York,Rochester,Bachelor,1968-04-27,2020-08-01,,Operations,Logistics Coordinator,76788.0,Excellent,Andrea Rivera,Active,58
00-54562374,Female,New York,Rochester,High School,1974-05-21,2016-11-10,,Marketing,SEO Specialist,80285.0,Excellent,Jon Hall,Active,52
00-54565710,Male,New York,New York City,High School,1990-08-31,2024-11-21,,Marketing,Content Creator,61938.0,Satisfactory,Robert Dunn,Active,36
00-54572063,Male,New York,New York City,Bachelor,2002-05-13,2017-01-05,,Marketing,SEO Specialist,80952.0,Good,Amy Garcia,Active,24
00-54589439,Female,New York,New York City,High School,1986-05-26,2023-06-03,2023-11-30,Customer Service,Support Specialist,53603.0,Needs Improvement,Lindsay Cummings,Terminated,40
00-54599850,Female,Ohio,Cleveland,Bachelor,1964-01-28,2015-02-11,,IT,Software Developer,98069.0,Excellent,Kara Watts,Active,62
00-54604683,Female,Michigan,Warren,Bachelor,1967-05-18,2017-07-30,,Marketing,Marketing Coordinator,74187.0,Excellent,Makayla Wheeler,Active,59
00-54605939,Male,North Carolina,Greensboro,Bachelor,1989-06-14,2023-03-10,,Customer Service,Support Specialist,62581.0,Good,Jacob Juarez,Active,37
00-54618734,Female,New York,Buffalo,Bachelor,1998-04-04,2017-09-23,,Operations,Logistics Coordinator,59799.0,Needs Improvement,Billy Marquez,Active,28
00-54629491,Male,New York,New York City,PhD,1995-08-29,2020-10-06,,Sales,Sales Consultant,85993.0,Good,Marilyn Nelson,Active,31
00-54649538,Male,Virginia,Norfolk,Bachelor,1982-03-22,2023-01-07,,Customer Service,Customer Service Representative,63545.0,Satisfactory,Mary Davis,Active,44
00-54657219,Female,North Carolina,Raleigh,Bachelor,1985-07-12,2022-07-20,,IT,Software Developer,88873.0,Satisfactory,Rebecca Andrews,Active,41
00-54662015,Female,North Carolina,Raleigh,PhD,1974-03-17,2022-12-11,,Sales,Sales Consultant,116846.0,Satisfactory,Ashley Rhodes,Active,52
00-54665585,Male,New York,Rochester,Bachelor,2002-11-28,2022-03-21,,Sales,Sales Consultant,75441.0,Good,Clinton Morris,Active,24
00-54668206,Male,Michigan,Detroit,Bachelor,1987-10-16,2024-09-01,,Sales,Sales Specialist,89409.0,Good,Joshua Townsend,Active,39
00-54681905,Male,Michigan,Warren,Bachelor,1995-12-22,2020-10-09,,Operations,Logistics Coordinator,65548.0,Good,Christopher Zimmerman,Active,31
00-54696127,Female,New York,New York City,High School,2001-03-10,2017-07-07,,Customer Service,Help Desk Technician,57201.0,Satisfactory,Carlos Franco,Active,25
00-54697978,Male,North Carolina,Greensboro,Master,1998-09-03,2021-01-11,,Sales,Sales Specialist,70747.0,Satisfactory,Colleen Bautista,Active,28
00-54713904,Male,Michigan,Grand Rapids,High School,1974-04-11,2017-02-02,,Customer Service,Support Specialist,58461.0,Satisfactory,Kimberly Ibarra,Active,52
00-54714192,Female,Illinois,Aurora,High School,1986-05-24,2023-04-28,,Marketing,Content Creator,57060.0,Good,Douglas Fowler,Active,40
00-54714248,Male,New York,Buffalo,Master,1988-01-21,2023-09-03,,Sales,Sales Consultant,75472.0,Excellent,Rebecca Keller,Active,38
00-54732472,Male,Pennsylvania,Allentown,High School,1978-10-13,2018-06-24,,Operations,Inventory Specialist,63584.0,Needs Improvement,Michael Matthews,Active,48
00-54733168,Male,New York,Rochester,Bachelor,2003-04-08,2024-05-01,,Sales,Sales Specialist,88875.0,Excellent,Lisa Mcdonald,Active,23
00-54753520,Male,Pennsylvania,Allentown,Bachelor,1969-06-27,2022-02-03,,Operations,Logistics Coordinator,62245.0,Satisfactory,Eric Chandler,Active,57
00-54759391,Female,Michigan,Grand Rapids,Bachelor,1980-01-14,2020-04-17,,Customer Service,Customer Service Representative,52976.0,Excellent,Andrea Vargas,Active,46
00-54762841,Female,New York,New York City,Bachelor,1962-08-26,2017-04-22,2022-03-18,Marketing,Content Creator,64316.0,Satisfactory,Jimmy Cohen,Terminated,64
00-54765093,Male,Virginia,Richmond,PhD,1988-01-30,2023-03-26,,Sales,Sales Specialist,62146.0,Good,Jennifer Cummings,Active,38
00-54770958,Female,New York,New York City,High School,1968-01-14,2019-03-04,,IT,IT Support Specialist,60500.0,Needs Improvement,Jerry Logan,Active,58
00-54777065,Male,North Carolina,Raleigh,Bachelor,1972-09-21,2020-11-25,,Operations,Logistics Coordinator,64372.0,Satisfactory,Tracy Hall,Active,54
00-54780924,Male,Illinois,Aurora,Bachelor,1984-11-18,2023-08-04,,Operations,Operations Analyst,75899.0,Satisfactory,Joseph Branch,Active,42
